id;x;y;subnet;voltLvl
coord_7734;11.3942;53.6389;LV4.101;7
coord_7735;11.394;53.6423;LV4.101;7
coord_7736;11.3942;53.6381;LV4.101;7
coord_7737;11.3924;53.6423;LV4.101;7
coord_7738;11.3913;53.6431;LV4.101;7
coord_7739;11.3913;53.6427;LV4.101;7
coord_7740;11.3913;53.6423;LV4.101;7
coord_7741;11.391;53.6418;LV4.101;7
coord_7742;11.3906;53.6414;LV4.101;7
coord_7743;11.3906;53.6409;LV4.101;7
coord_7744;11.3914;53.6414;LV4.101;7
coord_7745;11.3914;53.6409;LV4.101;7
coord_7746;11.3914;53.6405;LV4.101;7
coord_7747;11.3931;53.644;MV1.101_LV4.101_Feeder6;5
coord_7748;11.3931;53.644;LV4.101;5
coord_7749;11.3942;53.6408;LV4.102;7
coord_7750;11.3935;53.6419;LV4.102;7
coord_7751;11.3942;53.6416;LV4.102;7
coord_7752;11.3929;53.6396;LV4.102;7
coord_7753;11.3947;53.6386;LV4.102;7
coord_7754;11.3928;53.6412;LV4.102;7
coord_7755;11.3947;53.6374;LV4.102;7
coord_7756;11.3936;53.6427;LV4.102;7
coord_7757;11.3918;53.6419;LV4.102;7
coord_7758;11.3928;53.6416;LV4.102;7
coord_7759;11.3942;53.6404;LV4.102;7
coord_7760;11.3942;53.6412;LV4.102;7
coord_7761;11.3928;53.64;LV4.102;7
coord_7762;11.3919;53.6427;LV4.102;7
coord_7763;11.3926;53.644;LV4.102;7
coord_7764;11.3942;53.6397;LV4.102;7
coord_7765;11.3947;53.6389;LV4.102;7
coord_7766;11.3942;53.6393;LV4.102;7
coord_7767;11.3919;53.6414;LV4.102;7
coord_7768;11.3937;53.6372;LV4.102;7
coord_7769;11.3936;53.6431;LV4.102;7
coord_7770;11.3947;53.6382;LV4.102;7
coord_7771;11.3942;53.6401;LV4.102;7
coord_7772;11.3928;53.6407;LV4.102;7
coord_7773;11.3937;53.6377;LV4.102;7
coord_7774;11.3937;53.6369;LV4.102;7
coord_7775;11.3937;53.6385;LV4.102;7
coord_7776;11.3947;53.6378;LV4.102;7
coord_7777;11.3919;53.6431;LV4.102;7
coord_7778;11.3929;53.6404;LV4.102;7
coord_7779;11.3937;53.6389;LV4.102;7
coord_7780;11.3935;53.6423;LV4.102;7
coord_7781;11.3937;53.6381;LV4.102;7
coord_7782;11.3919;53.6423;LV4.102;7
coord_7783;11.3908;53.6431;LV4.102;7
coord_7784;11.3908;53.6427;LV4.102;7
coord_7785;11.3908;53.6423;LV4.102;7
coord_7786;11.3905;53.6419;LV4.102;7
coord_7787;11.3901;53.6414;LV4.102;7
coord_7788;11.3901;53.641;LV4.102;7
coord_7789;11.3909;53.6414;LV4.102;7
coord_7790;11.3909;53.641;LV4.102;7
coord_7791;11.3909;53.6405;LV4.102;7
coord_7792;11.3926;53.644;MV1.101_LV4.102_Feeder6;5
coord_7793;11.3926;53.644;LV4.102;5
coord_7794;11.3937;53.6403;LV4.103;7
coord_7795;11.3931;53.6415;LV4.103;7
coord_7796;11.3938;53.6412;LV4.103;7
coord_7797;11.3925;53.6392;LV4.103;7
coord_7798;11.3943;53.6381;LV4.103;7
coord_7799;11.3924;53.6407;LV4.103;7
coord_7800;11.3943;53.637;LV4.103;7
coord_7801;11.3931;53.6423;LV4.103;7
coord_7802;11.3914;53.6414;LV4.103;7
coord_7803;11.3924;53.6411;LV4.103;7
coord_7804;11.3938;53.64;LV4.103;7
coord_7805;11.3937;53.6408;LV4.103;7
coord_7806;11.3924;53.6395;LV4.103;7
coord_7807;11.3915;53.6423;LV4.103;7
coord_7808;11.3922;53.6435;LV4.103;7
coord_7809;11.3937;53.6392;LV4.103;7
coord_7810;11.3943;53.6385;LV4.103;7
coord_7811;11.3938;53.6388;LV4.103;7
coord_7812;11.3915;53.641;LV4.103;7
coord_7813;11.3933;53.6368;LV4.103;7
coord_7814;11.3932;53.6427;LV4.103;7
coord_7815;11.3943;53.6377;LV4.103;7
coord_7816;11.3938;53.6396;LV4.103;7
coord_7817;11.3924;53.6403;LV4.103;7
coord_7818;11.3933;53.6373;LV4.103;7
coord_7819;11.3933;53.6364;LV4.103;7
coord_7820;11.3933;53.6381;LV4.103;7
coord_7821;11.3943;53.6374;LV4.103;7
coord_7822;11.3915;53.6427;LV4.103;7
coord_7823;11.3924;53.6399;LV4.103;7
coord_7824;11.3932;53.6385;LV4.103;7
coord_7825;11.3931;53.6419;LV4.103;7
coord_7826;11.3933;53.6376;LV4.103;7
coord_7827;11.3915;53.6419;LV4.103;7
coord_7828;11.3904;53.6427;LV4.103;7
coord_7829;11.3904;53.6422;LV4.103;7
coord_7830;11.3904;53.6419;LV4.103;7
coord_7831;11.3901;53.6414;LV4.103;7
coord_7832;11.3897;53.6409;LV4.103;7
coord_7833;11.3897;53.6405;LV4.103;7
coord_7834;11.3905;53.6409;LV4.103;7
coord_7835;11.3905;53.6405;LV4.103;7
coord_7836;11.3905;53.64;LV4.103;7
coord_7837;11.3922;53.6435;MV1.101_LV4.103_Feeder6;5
coord_7838;11.3922;53.6435;LV4.103;5
coord_7839;11.3932;53.6399;LV4.104;7
coord_7840;11.3926;53.641;LV4.104;7
coord_7841;11.3933;53.6407;LV4.104;7
coord_7842;11.392;53.6388;LV4.104;7
coord_7843;11.3938;53.6377;LV4.104;7
coord_7844;11.3919;53.6403;LV4.104;7
coord_7845;11.3938;53.6365;LV4.104;7
coord_7846;11.3926;53.6419;LV4.104;7
coord_7847;11.3909;53.641;LV4.104;7
coord_7848;11.3919;53.6407;LV4.104;7
coord_7849;11.3933;53.6395;LV4.104;7
coord_7850;11.3932;53.6403;LV4.104;7
coord_7851;11.3919;53.6391;LV4.104;7
coord_7852;11.391;53.6419;LV4.104;7
coord_7853;11.3917;53.6431;LV4.104;7
coord_7854;11.3932;53.6388;LV4.104;7
coord_7855;11.3938;53.638;LV4.104;7
coord_7856;11.3933;53.6384;LV4.104;7
coord_7857;11.391;53.6406;LV4.104;7
coord_7858;11.3928;53.6364;LV4.104;7
coord_7859;11.3927;53.6422;LV4.104;7
coord_7860;11.3938;53.6373;LV4.104;7
coord_7861;11.3933;53.6392;LV4.104;7
coord_7862;11.3919;53.6399;LV4.104;7
coord_7863;11.3928;53.6368;LV4.104;7
coord_7864;11.3928;53.636;LV4.104;7
coord_7865;11.3928;53.6376;LV4.104;7
coord_7866;11.3938;53.6369;LV4.104;7
coord_7867;11.391;53.6423;LV4.104;7
coord_7868;11.3919;53.6395;LV4.104;7
coord_7869;11.3927;53.638;LV4.104;7
coord_7870;11.3926;53.6415;LV4.104;7
coord_7871;11.3928;53.6372;LV4.104;7
coord_7872;11.391;53.6414;LV4.104;7
coord_7873;11.3899;53.6422;LV4.104;7
coord_7874;11.3899;53.6418;LV4.104;7
coord_7875;11.3899;53.6414;LV4.104;7
coord_7876;11.3896;53.641;LV4.104;7
coord_7877;11.3892;53.6405;LV4.104;7
coord_7878;11.3892;53.6401;LV4.104;7
coord_7879;11.39;53.6405;LV4.104;7
coord_7880;11.39;53.6401;LV4.104;7
coord_7881;11.39;53.6396;LV4.104;7
coord_7882;11.3917;53.6431;MV1.101_LV4.104_Feeder6;5
coord_7883;11.3917;53.6431;LV4.104;5
coord_7884;11.3929;53.6397;LV4.105;7
coord_7885;11.3923;53.6408;LV4.105;7
coord_7886;11.3929;53.6405;LV4.105;7
coord_7887;11.3916;53.6385;LV4.105;7
coord_7888;11.3935;53.6375;LV4.105;7
coord_7889;11.3916;53.6401;LV4.105;7
coord_7890;11.3935;53.6363;LV4.105;7
coord_7891;11.3923;53.6416;LV4.105;7
coord_7892;11.3906;53.6407;LV4.105;7
coord_7893;11.3916;53.6405;LV4.105;7
coord_7894;11.3929;53.6393;LV4.105;7
coord_7895;11.3929;53.6401;LV4.105;7
coord_7896;11.3916;53.6389;LV4.105;7
coord_7897;11.3906;53.6416;LV4.105;7
coord_7898;11.3914;53.6429;LV4.105;7
coord_7899;11.3929;53.6386;LV4.105;7
coord_7900;11.3935;53.6378;LV4.105;7
coord_7901;11.393;53.6382;LV4.105;7
coord_7902;11.3906;53.6403;LV4.105;7
coord_7903;11.3925;53.6361;LV4.105;7
coord_7904;11.3923;53.642;LV4.105;7
coord_7905;11.3935;53.6371;LV4.105;7
coord_7906;11.3929;53.6389;LV4.105;7
coord_7907;11.3916;53.6396;LV4.105;7
coord_7908;11.3925;53.6366;LV4.105;7
coord_7909;11.3925;53.6358;LV4.105;7
coord_7910;11.3924;53.6374;LV4.105;7
coord_7911;11.3935;53.6367;LV4.105;7
coord_7912;11.3907;53.642;LV4.105;7
coord_7913;11.3916;53.6392;LV4.105;7
coord_7914;11.3924;53.6378;LV4.105;7
coord_7915;11.3923;53.6412;LV4.105;7
coord_7916;11.3925;53.637;LV4.105;7
coord_7917;11.3906;53.6412;LV4.105;7
coord_7918;11.3896;53.642;LV4.105;7
coord_7919;11.3896;53.6416;LV4.105;7
coord_7920;11.3896;53.6412;LV4.105;7
coord_7921;11.3893;53.6407;LV4.105;7
coord_7922;11.3889;53.6403;LV4.105;7
coord_7923;11.3889;53.6398;LV4.105;7
coord_7924;11.3897;53.6403;LV4.105;7
coord_7925;11.3897;53.6398;LV4.105;7
coord_7926;11.3897;53.6394;LV4.105;7
coord_7927;11.3914;53.6429;MV1.101_LV4.105_Feeder6;5
coord_7928;11.3914;53.6429;LV4.105;5
coord_7929;11.3921;53.6275;LV4.106;7
coord_7930;11.3915;53.6287;LV4.106;7
coord_7931;11.3921;53.6284;LV4.106;7
coord_7932;11.3908;53.6264;LV4.106;7
coord_7933;11.3927;53.6253;LV4.106;7
coord_7934;11.3908;53.6279;LV4.106;7
coord_7935;11.3927;53.6242;LV4.106;7
coord_7936;11.3915;53.6295;LV4.106;7
coord_7937;11.3898;53.6286;LV4.106;7
coord_7938;11.3907;53.6283;LV4.106;7
coord_7939;11.3921;53.6272;LV4.106;7
coord_7940;11.3921;53.628;LV4.106;7
coord_7941;11.3908;53.6267;LV4.106;7
coord_7942;11.3898;53.6295;LV4.106;7
coord_7943;11.3906;53.6307;LV4.106;7
coord_7944;11.3921;53.6264;LV4.106;7
coord_7945;11.3927;53.6257;LV4.106;7
coord_7946;11.3921;53.626;LV4.106;7
coord_7947;11.3898;53.6282;LV4.106;7
coord_7948;11.3916;53.624;LV4.106;7
coord_7949;11.3915;53.6299;LV4.106;7
coord_7950;11.3926;53.6249;LV4.106;7
coord_7951;11.3921;53.6268;LV4.106;7
coord_7952;11.3908;53.6275;LV4.106;7
coord_7953;11.3916;53.6245;LV4.106;7
coord_7954;11.3916;53.6236;LV4.106;7
coord_7955;11.3916;53.6253;LV4.106;7
coord_7956;11.3926;53.6246;LV4.106;7
coord_7957;11.3898;53.6299;LV4.106;7
coord_7958;11.3908;53.6271;LV4.106;7
coord_7959;11.3916;53.6257;LV4.106;7
coord_7960;11.3915;53.6291;LV4.106;7
coord_7961;11.3917;53.6248;LV4.106;7
coord_7962;11.3898;53.6291;LV4.106;7
coord_7963;11.3887;53.6299;LV4.106;7
coord_7964;11.3887;53.6294;LV4.106;7
coord_7965;11.3887;53.6291;LV4.106;7
coord_7966;11.3885;53.6286;LV4.106;7
coord_7967;11.388;53.6281;LV4.106;7
coord_7968;11.388;53.6277;LV4.106;7
coord_7969;11.3888;53.6281;LV4.106;7
coord_7970;11.3888;53.6277;LV4.106;7
coord_7971;11.3888;53.6272;LV4.106;7
coord_7972;11.3906;53.6307;MV1.101_LV4.106_Feeder6;5
coord_7973;11.3906;53.6307;LV4.106;5
coord_7974;11.3929;53.6269;LV4.107;7
coord_7975;11.3923;53.628;LV4.107;7
coord_7976;11.3929;53.6277;LV4.107;7
coord_7977;11.3916;53.6257;LV4.107;7
coord_7978;11.3934;53.6247;LV4.107;7
coord_7979;11.3915;53.6273;LV4.107;7
coord_7980;11.3934;53.6235;LV4.107;7
coord_7981;11.3923;53.6288;LV4.107;7
coord_7982;11.3905;53.628;LV4.107;7
coord_7983;11.3915;53.6277;LV4.107;7
coord_7984;11.3929;53.6265;LV4.107;7
coord_7985;11.3929;53.6273;LV4.107;7
coord_7986;11.3915;53.6261;LV4.107;7
coord_7987;11.3906;53.6288;LV4.107;7
coord_7988;11.3913;53.6301;LV4.107;7
coord_7989;11.3929;53.6258;LV4.107;7
coord_7990;11.3934;53.625;LV4.107;7
coord_7991;11.3929;53.6254;LV4.107;7
coord_7992;11.3906;53.6275;LV4.107;7
coord_7993;11.3924;53.6233;LV4.107;7
coord_7994;11.3923;53.6292;LV4.107;7
coord_7995;11.3934;53.6243;LV4.107;7
coord_7996;11.3929;53.6262;LV4.107;7
coord_7997;11.3915;53.6268;LV4.107;7
coord_7998;11.3924;53.6238;LV4.107;7
coord_7999;11.3924;53.623;LV4.107;7
coord_8000;11.3924;53.6246;LV4.107;7
coord_8001;11.3934;53.6239;LV4.107;7
coord_8002;11.3906;53.6292;LV4.107;7
coord_8003;11.3916;53.6264;LV4.107;7
coord_8004;11.3924;53.625;LV4.107;7
coord_8005;11.3922;53.6284;LV4.107;7
coord_8006;11.3924;53.6242;LV4.107;7
coord_8007;11.3906;53.6284;LV4.107;7
coord_8008;11.3895;53.6292;LV4.107;7
coord_8009;11.3895;53.6288;LV4.107;7
coord_8010;11.3895;53.6284;LV4.107;7
coord_8011;11.3892;53.628;LV4.107;7
coord_8012;11.3888;53.6275;LV4.107;7
coord_8013;11.3888;53.6271;LV4.107;7
coord_8014;11.3896;53.6275;LV4.107;7
coord_8015;11.3896;53.6271;LV4.107;7
coord_8016;11.3896;53.6266;LV4.107;7
coord_8017;11.3913;53.6301;MV1.101_LV4.107_Feeder6;5
coord_8018;11.3913;53.6301;LV4.107;5
coord_8019;11.3927;53.6236;LV4.108;7
coord_8020;11.3921;53.6247;LV4.108;7
coord_8021;11.3927;53.6244;LV4.108;7
coord_8022;11.3914;53.6224;LV4.108;7
coord_8023;11.3933;53.6213;LV4.108;7
coord_8024;11.3914;53.624;LV4.108;7
coord_8025;11.3933;53.6202;LV4.108;7
coord_8026;11.3921;53.6255;LV4.108;7
coord_8027;11.3904;53.6246;LV4.108;7
coord_8028;11.3914;53.6244;LV4.108;7
coord_8029;11.3927;53.6232;LV4.108;7
coord_8030;11.3927;53.624;LV4.108;7
coord_8031;11.3914;53.6228;LV4.108;7
coord_8032;11.3905;53.6255;LV4.108;7
coord_8033;11.3912;53.6267;LV4.108;7
coord_8034;11.3927;53.6225;LV4.108;7
coord_8035;11.3933;53.6217;LV4.108;7
coord_8036;11.3928;53.622;LV4.108;7
coord_8037;11.3904;53.6242;LV4.108;7
coord_8038;11.3923;53.62;LV4.108;7
coord_8039;11.3922;53.6259;LV4.108;7
coord_8040;11.3933;53.6209;LV4.108;7
coord_8041;11.3927;53.6228;LV4.108;7
coord_8042;11.3914;53.6235;LV4.108;7
coord_8043;11.3923;53.6205;LV4.108;7
coord_8044;11.3923;53.6196;LV4.108;7
coord_8045;11.3922;53.6213;LV4.108;7
coord_8046;11.3933;53.6206;LV4.108;7
coord_8047;11.3905;53.6259;LV4.108;7
coord_8048;11.3914;53.6231;LV4.108;7
coord_8049;11.3922;53.6217;LV4.108;7
coord_8050;11.3921;53.6251;LV4.108;7
coord_8051;11.3923;53.6208;LV4.108;7
coord_8052;11.3904;53.6251;LV4.108;7
coord_8053;11.3894;53.6259;LV4.108;7
coord_8054;11.3894;53.6254;LV4.108;7
coord_8055;11.3894;53.6251;LV4.108;7
coord_8056;11.3891;53.6246;LV4.108;7
coord_8057;11.3887;53.6242;LV4.108;7
coord_8058;11.3887;53.6237;LV4.108;7
coord_8059;11.3895;53.6242;LV4.108;7
coord_8060;11.3895;53.6237;LV4.108;7
coord_8061;11.3895;53.6232;LV4.108;7
coord_8062;11.3912;53.6267;MV1.101_LV4.108_Feeder6;5
coord_8063;11.3912;53.6267;LV4.108;5
coord_8064;11.3922;53.6234;LV4.109;7
coord_8065;11.3915;53.6245;LV4.109;7
coord_8066;11.3922;53.6242;LV4.109;7
coord_8067;11.3909;53.6222;LV4.109;7
coord_8068;11.3927;53.6212;LV4.109;7
coord_8069;11.3908;53.6238;LV4.109;7
coord_8070;11.3927;53.62;LV4.109;7
coord_8071;11.3916;53.6253;LV4.109;7
coord_8072;11.3898;53.6245;LV4.109;7
coord_8073;11.3908;53.6242;LV4.109;7
coord_8074;11.3922;53.623;LV4.109;7
coord_8075;11.3922;53.6238;LV4.109;7
coord_8076;11.3908;53.6226;LV4.109;7
coord_8077;11.3899;53.6253;LV4.109;7
coord_8078;11.3906;53.6266;LV4.109;7
coord_8079;11.3922;53.6223;LV4.109;7
coord_8080;11.3927;53.6215;LV4.109;7
coord_8081;11.3922;53.6219;LV4.109;7
coord_8082;11.3899;53.6241;LV4.109;7
coord_8083;11.3917;53.6198;LV4.109;7
coord_8084;11.3916;53.6257;LV4.109;7
coord_8085;11.3927;53.6208;LV4.109;7
coord_8086;11.3922;53.6227;LV4.109;7
coord_8087;11.3908;53.6233;LV4.109;7
coord_8088;11.3917;53.6203;LV4.109;7
coord_8089;11.3917;53.6195;LV4.109;7
coord_8090;11.3917;53.6211;LV4.109;7
coord_8091;11.3927;53.6204;LV4.109;7
coord_8092;11.3899;53.6257;LV4.109;7
coord_8093;11.3909;53.623;LV4.109;7
coord_8094;11.3917;53.6215;LV4.109;7
coord_8095;11.3915;53.6249;LV4.109;7
coord_8096;11.3917;53.6207;LV4.109;7
coord_8097;11.3899;53.6249;LV4.109;7
coord_8098;11.3888;53.6257;LV4.109;7
coord_8099;11.3888;53.6253;LV4.109;7
coord_8100;11.3888;53.6249;LV4.109;7
coord_8101;11.3885;53.6245;LV4.109;7
coord_8102;11.3881;53.624;LV4.109;7
coord_8103;11.3881;53.6236;LV4.109;7
coord_8104;11.3889;53.624;LV4.109;7
coord_8105;11.3889;53.6236;LV4.109;7
coord_8106;11.3889;53.6231;LV4.109;7
coord_8107;11.3906;53.6266;MV1.101_LV4.109_Feeder6;5
coord_8108;11.3906;53.6266;LV4.109;5
coord_8109;11.4195;53.6267;LV4.110;7
coord_8110;11.4189;53.6278;LV4.110;7
coord_8111;11.4195;53.6275;LV4.110;7
coord_8112;11.4182;53.6255;LV4.110;7
coord_8113;11.42;53.6245;LV4.110;7
coord_8114;11.4182;53.6271;LV4.110;7
coord_8115;11.42;53.6233;LV4.110;7
coord_8116;11.4189;53.6286;LV4.110;7
coord_8117;11.4172;53.6278;LV4.110;7
coord_8118;11.4181;53.6275;LV4.110;7
coord_8119;11.4195;53.6263;LV4.110;7
coord_8120;11.4195;53.6271;LV4.110;7
coord_8121;11.4182;53.6259;LV4.110;7
coord_8122;11.4172;53.6286;LV4.110;7
coord_8123;11.4179;53.6299;LV4.110;7
coord_8124;11.4195;53.6256;LV4.110;7
coord_8125;11.42;53.6248;LV4.110;7
coord_8126;11.4195;53.6252;LV4.110;7
coord_8127;11.4172;53.6273;LV4.110;7
coord_8128;11.419;53.6231;LV4.110;7
coord_8129;11.4189;53.629;LV4.110;7
coord_8130;11.42;53.6241;LV4.110;7
coord_8131;11.4195;53.626;LV4.110;7
coord_8132;11.4181;53.6266;LV4.110;7
coord_8133;11.419;53.6236;LV4.110;7
coord_8134;11.419;53.6228;LV4.110;7
coord_8135;11.419;53.6244;LV4.110;7
coord_8136;11.42;53.6237;LV4.110;7
coord_8137;11.4172;53.629;LV4.110;7
coord_8138;11.4182;53.6262;LV4.110;7
coord_8139;11.419;53.6248;LV4.110;7
coord_8140;11.4188;53.6282;LV4.110;7
coord_8141;11.419;53.624;LV4.110;7
coord_8142;11.4172;53.6282;LV4.110;7
coord_8143;11.4161;53.629;LV4.110;7
coord_8144;11.4161;53.6286;LV4.110;7
coord_8145;11.4161;53.6282;LV4.110;7
coord_8146;11.4158;53.6278;LV4.110;7
coord_8147;11.4154;53.6273;LV4.110;7
coord_8148;11.4154;53.6269;LV4.110;7
coord_8149;11.4162;53.6273;LV4.110;7
coord_8150;11.4162;53.6269;LV4.110;7
coord_8151;11.4162;53.6264;LV4.110;7
coord_8152;11.4179;53.6299;MV1.101_LV4.110_Feeder7;5
coord_8153;11.4179;53.6299;LV4.110;5
coord_8154;11.8054;53.4199;LV1.201;7
coord_8155;11.8047;53.4199;LV1.201;7
coord_8156;11.8029;53.4184;LV1.201;7
coord_8157;11.8042;53.4204;LV1.201;7
coord_8158;11.8037;53.4179;LV1.201;7
coord_8159;11.8037;53.4184;LV1.201;7
coord_8160;11.8037;53.4199;LV1.201;7
coord_8161;11.803;53.4199;LV1.201;7
coord_8162;11.8047;53.4194;LV1.201;7
coord_8163;11.8029;53.4189;LV1.201;7
coord_8164;11.803;53.4194;LV1.201;7
coord_8165;11.8037;53.4194;LV1.201;7
coord_8166;11.8047;53.4189;LV1.201;7
coord_8167;11.8037;53.4189;LV1.201;7
coord_8168;11.8042;53.4204;MV2.101_LV1.201_Feeder5;5
coord_8169;11.8042;53.4204;LV1.201;5
coord_8170;11.803;53.4173;LV1.202;7
coord_8171;11.8023;53.4173;LV1.202;7
coord_8172;11.8005;53.4157;LV1.202;7
coord_8173;11.8018;53.4178;LV1.202;7
coord_8174;11.8013;53.4153;LV1.202;7
coord_8175;11.8013;53.4158;LV1.202;7
coord_8176;11.8013;53.4173;LV1.202;7
coord_8177;11.8006;53.4173;LV1.202;7
coord_8178;11.8023;53.4168;LV1.202;7
coord_8179;11.8005;53.4163;LV1.202;7
coord_8180;11.8006;53.4168;LV1.202;7
coord_8181;11.8013;53.4168;LV1.202;7
coord_8182;11.8023;53.4163;LV1.202;7
coord_8183;11.8013;53.4163;LV1.202;7
coord_8184;11.8018;53.4178;MV2.101_LV1.202_Feeder5;5
coord_8185;11.8018;53.4178;LV1.202;5
coord_8186;11.8016;53.4225;LV1.203;7
coord_8187;11.8009;53.4225;LV1.203;7
coord_8188;11.7991;53.4209;LV1.203;7
coord_8189;11.8004;53.423;LV1.203;7
coord_8190;11.7999;53.4205;LV1.203;7
coord_8191;11.7999;53.421;LV1.203;7
coord_8192;11.7999;53.4225;LV1.203;7
coord_8193;11.7992;53.4225;LV1.203;7
coord_8194;11.8009;53.422;LV1.203;7
coord_8195;11.7991;53.4215;LV1.203;7
coord_8196;11.7992;53.422;LV1.203;7
coord_8197;11.7999;53.422;LV1.203;7
coord_8198;11.8009;53.4215;LV1.203;7
coord_8199;11.7999;53.4215;LV1.203;7
coord_8200;11.8004;53.423;MV2.101_LV1.203_Feeder5;5
coord_8201;11.8004;53.423;LV1.203;5
coord_8202;11.8039;53.4232;LV1.204;7
coord_8203;11.8031;53.4232;LV1.204;7
coord_8204;11.8014;53.4216;LV1.204;7
coord_8205;11.8026;53.4237;LV1.204;7
coord_8206;11.8022;53.4212;LV1.204;7
coord_8207;11.8022;53.4217;LV1.204;7
coord_8208;11.8022;53.4232;LV1.204;7
coord_8209;11.8014;53.4232;LV1.204;7
coord_8210;11.8031;53.4227;LV1.204;7
coord_8211;11.8014;53.4222;LV1.204;7
coord_8212;11.8014;53.4227;LV1.204;7
coord_8213;11.8022;53.4227;LV1.204;7
coord_8214;11.8032;53.4222;LV1.204;7
coord_8215;11.8021;53.4222;LV1.204;7
coord_8216;11.8026;53.4237;MV2.101_LV1.204_Feeder5;5
coord_8217;11.8026;53.4237;LV1.204;5
coord_8218;11.804;53.4156;LV1.205;7
coord_8219;11.8032;53.4156;LV1.205;7
coord_8220;11.8014;53.4141;LV1.205;7
coord_8221;11.8027;53.4161;LV1.205;7
coord_8222;11.8022;53.4136;LV1.205;7
coord_8223;11.8022;53.4141;LV1.205;7
coord_8224;11.8023;53.4156;LV1.205;7
coord_8225;11.8015;53.4156;LV1.205;7
coord_8226;11.8032;53.4151;LV1.205;7
coord_8227;11.8014;53.4146;LV1.205;7
coord_8228;11.8015;53.4151;LV1.205;7
coord_8229;11.8022;53.4151;LV1.205;7
coord_8230;11.8033;53.4146;LV1.205;7
coord_8231;11.8022;53.4146;LV1.205;7
coord_8232;11.8027;53.4161;MV2.101_LV1.205_Feeder6;5
coord_8233;11.8027;53.4161;LV1.205;5
coord_8234;11.8292;53.4142;LV1.206;7
coord_8235;11.8285;53.4142;LV1.206;7
coord_8236;11.8267;53.4126;LV1.206;7
coord_8237;11.828;53.4147;LV1.206;7
coord_8238;11.8275;53.4121;LV1.206;7
coord_8239;11.8275;53.4126;LV1.206;7
coord_8240;11.8276;53.4142;LV1.206;7
coord_8241;11.8268;53.4141;LV1.206;7
coord_8242;11.8285;53.4137;LV1.206;7
coord_8243;11.8267;53.4131;LV1.206;7
coord_8244;11.8268;53.4136;LV1.206;7
coord_8245;11.8275;53.4137;LV1.206;7
coord_8246;11.8285;53.4132;LV1.206;7
coord_8247;11.8275;53.4132;LV1.206;7
coord_8248;11.828;53.4147;MV2.101_LV1.206_Feeder9;5
coord_8249;11.828;53.4147;LV1.206;5
coord_8250;11.8269;53.4131;LV2.201;7
coord_8251;11.8272;53.4047;LV2.201;7
coord_8252;11.8239;53.4141;LV2.201;7
coord_8253;11.8268;53.414;LV2.201;7
coord_8254;11.8239;53.4166;LV2.201;7
coord_8255;11.8268;53.4149;LV2.201;7
coord_8256;11.8268;53.4177;LV2.201;7
coord_8257;11.8239;53.4161;LV2.201;7
coord_8258;11.8221;53.4138;LV2.201;7
coord_8259;11.8221;53.4156;LV2.201;7
coord_8260;11.8268;53.4113;LV2.201;7
coord_8261;11.8269;53.4144;LV2.201;7
coord_8262;11.8226;53.4201;LV2.201;7
coord_8263;11.8269;53.4095;LV2.201;7
coord_8264;11.8253;53.4137;LV2.201;7
coord_8265;11.8229;53.4156;LV2.201;7
coord_8266;11.8239;53.4171;LV2.201;7
coord_8267;11.8268;53.4153;LV2.201;7
coord_8268;11.8226;53.4176;LV2.201;7
coord_8269;11.8253;53.4172;LV2.201;7
coord_8270;11.8268;53.4091;LV2.201;7
coord_8271;11.8239;53.4151;LV2.201;7
coord_8272;11.8225;53.4166;LV2.201;7
coord_8273;11.8239;53.4146;LV2.201;7
coord_8274;11.8272;53.4058;LV2.201;7
coord_8275;11.8221;53.4147;LV2.201;7
coord_8276;11.8254;53.4128;LV2.201;7
coord_8277;11.8268;53.4135;LV2.201;7
coord_8278;11.8268;53.4122;LV2.201;7
coord_8279;11.8268;53.4087;LV2.201;7
coord_8280;11.8268;53.4083;LV2.201;7
coord_8281;11.8239;53.4137;LV2.201;7
coord_8282;11.823;53.4161;LV2.201;7
coord_8283;11.8269;53.4109;LV2.201;7
coord_8284;11.8239;53.4201;LV2.201;7
coord_8285;11.8268;53.4172;LV2.201;7
coord_8286;11.8268;53.4167;LV2.201;7
coord_8287;11.8254;53.4177;LV2.201;7
coord_8288;11.8253;53.4151;LV2.201;7
coord_8289;11.8265;53.4055;LV2.201;7
coord_8290;11.8253;53.4181;LV2.201;7
coord_8291;11.8269;53.4163;LV2.201;7
coord_8292;11.8272;53.4071;LV2.201;7
coord_8293;11.8268;53.4104;LV2.201;7
coord_8294;11.8239;53.4186;LV2.201;7
coord_8295;11.8253;53.4167;LV2.201;7
coord_8296;11.8239;53.4181;LV2.201;7
coord_8297;11.8265;53.4058;LV2.201;7
coord_8298;11.8227;53.4181;LV2.201;7
coord_8299;11.824;53.4191;LV2.201;7
coord_8300;11.8222;53.412;LV2.201;7
coord_8301;11.8239;53.4176;LV2.201;7
coord_8302;11.8268;53.4197;LV2.201;7
coord_8303;11.8227;53.4191;LV2.201;7
coord_8304;11.8265;53.4051;LV2.201;7
coord_8305;11.8265;53.4071;LV2.201;7
coord_8306;11.8253;53.4196;LV2.201;7
coord_8307;11.8253;53.4191;LV2.201;7
coord_8308;11.8221;53.4116;LV2.201;7
coord_8309;11.8264;53.4066;LV2.201;7
coord_8310;11.8268;53.4158;LV2.201;7
coord_8311;11.8268;53.4192;LV2.201;7
